F60,x,y,RA,DEC,F100,x1,y1,RA1,DEC1
0.5503548384,13,3,3.797708333,-39.40199919,1.462896824,13,3,3.797708333,-39.40199919
0.5813472271,14,3,3.771825609,-39.40199632,1.643867016,14,3,3.771825609,-39.40199632
0.5344155431,15,3,3.745942895,-39.40198772,1.627586603,15,3,3.745942895,-39.40198772
0.5575746894,16,3,3.720060203,-39.40197338,1.699315548,16,3,3.720060203,-39.40197338
0.6236088872,17,3,3.694177542,-39.40195331,1.78153789,17,3,3.694177542,-39.40195331
0.6236088872,18,3,3.668294923,-39.4019275,1.78153789,18,3,3.668294923,-39.4019275
0.5797986388,19,3,3.642412357,-39.40189596,1.737174153,19,3,3.642412357,-39.40189596
0.5434944034,20,3,3.616529855,-39.40185868,1.629240036,20,3,3.616529855,-39.40185868
0.5782309175,21,3,3.590647426,-39.40181567,1.574433446,21,3,3.590647426,-39.40181567
0.5756341219,22,3,3.564765082,-39.40176693,1.573857069,22,3,3.564765082,-39.40176693
0.5756341219,23,3,3.538882833,-39.40171245,1.573857069,23,3,3.538882833,-39.40171245
0.5318027139,24,3,3.51300069,-39.40165223,1.573761582,24,3,3.51300069,-39.40165223
0.4972205162,25,3,3.487118663,-39.40158628,1.603531837,25,3,3.487118663,-39.40158628
0.6084466577,1,2,4.108386708,-39.42158572,1.680348516,1,2,4.108386708,-39.42158572
0.5869179964,2,2,4.082497289,-39.42165172,1.843523264,2,2,4.082497289,-39.42165172
0.5869179964,3,2,4.056607754,-39.42171198,1.843523264,3,2,4.056607754,-39.42171198
0.6670636535,4,2,4.030718114,-39.42176649,1.882763743,4,2,4.030718114,-39.42176649
0.6408571601,5,2,4.004828378,-39.42181527,1.869352818,5,2,4.004828378,-39.42181527
0.5411682129,6,2,3.978938557,-39.42185832,1.952189803,6,2,3.978938557,-39.42185832
0.5348311067,7,2,3.953048663,-39.42189562,1.765181303,7,2,3.953048663,-39.42189562
0.5348311067,8,2,3.927158705,-39.42192718,1.765181303,8,2,3.927158705,-39.42192718
0.5357922316,9,2,3.901268694,-39.42195301,1.480113983,9,2,3.901268694,-39.42195301
0.5267084241,10,2,3.875378641,-39.42197309,1.490023494,10,2,3.875378641,-39.42197309
0.549969852,11,2,3.849488556,-39.42198744,1.520809054,11,2,3.849488556,-39.42198744
0.5299625397,12,2,3.82359845,-39.42199605,1.570930123,12,2,3.82359845,-39.42199605
0.5299625397,13,2,3.797708333,-39.42199892,1.570930123,13,2,3.797708333,-39.42199892
0.5425631404,14,2,3.771818217,-39.42199605,1.563476324,14,2,3.771818217,-39.42199605
0.5063154697,15,2,3.745928111,-39.42198744,1.632704139,15,2,3.745928111,-39.42198744
0.5626983047,16,2,3.720038026,-39.42197309,1.701417446,16,2,3.720038026,-39.42197309
0.607670188,17,2,3.694147973,-39.42195301,1.768375993,17,2,3.694147973,-39.42195301
0.607670188,18,2,3.668257962,-39.42192718,1.768375993,18,2,3.668257962,-39.42192718
0.6932903528,19,2,3.642368004,-39.42189562,1.723110676,19,2,3.642368004,-39.42189562
0.6337100267,20,2,3.61647811,-39.42185832,1.688727975,20,2,3.61647811,-39.42185832
0.6375367045,21,2,3.590588289,-39.42181527,1.567817688,21,2,3.590588289,-39.42181527
0.5756341219,22,2,3.564698553,-39.42176649,1.573857069,22,2,3.564698553,-39.42176649
0.5756341219,23,2,3.538808912,-39.42171198,1.573857069,23,2,3.538808912,-39.42171198
0.5318027139,24,2,3.512919377,-39.42165172,1.573761582,24,2,3.512919377,-39.42165172
0.4972205162,25,2,3.487029958,-39.42158572,1.603531837,25,2,3.487029958,-39.42158572
0.4882417917,1,1,4.108475463,-39.44158511,1.577106714,1,1,4.108475463,-39.44158511
0.5952113867,2,1,4.082578649,-39.44165115,1.746078849,2,1,4.082578649,-39.44165115
0.5952113867,3,1,4.056681718,-39.44171145,1.746078849,3,1,4.056681718,-39.44171145
0.6518488526,4,1,4.030784681,-39.44176601,1.980038166,4,1,4.030784681,-39.44176601
0.706425786,5,1,4.004887549,-39.44181482,2.147711277,5,1,4.004887549,-39.44181482
0.6463698745,6,1,3.978990332,-39.44185789,2.140931606,6,1,3.978990332,-39.44185789
0.6299276352,7,1,3.953093041,-39.44189522,1.782156706,7,1,3.953093041,-39.44189522
0.6299276352,8,1,3.927195687,-39.44192681,1.782156706,8,1,3.927195687,-39.44192681
0.5782010555,9,1,3.90129828,-39.44195265,1.524163723,9,1,3.90129828,-39.44195265
0.5937864184,10,1,3.87540083,-39.44197275,1.493658662,10,1,3.87540083,-39.44197275
0.6064191461,11,1,3.849503349,-39.44198711,1.633233428,11,1,3.849503349,-39.44198711
0.5071790218,12,1,3.823605846,-39.44199572,1.598482609,12,1,3.823605846,-39.44199572
0.5071790218,13,1,3.797708333,-39.4419986,1.598482609,13,1,3.797708333,-39.4419986
0.5425631404,14,1,3.77181082,-39.44199572,1.563476324,14,1,3.77181082,-39.44199572
0.5063154697,15,1,3.745913318,-39.44198711,1.632704139,15,1,3.745913318,-39.44198711
0.5626983047,16,1,3.720015837,-39.44197275,1.701417446,16,1,3.720015837,-39.44197275
0.607670188,17,1,3.694118387,-39.44195265,1.768375993,17,1,3.694118387,-39.44195265
0.607670188,18,1,3.66822098,-39.44192681,1.768375993,18,1,3.66822098,-39.44192681
0.6932903528,19,1,3.642323625,-39.44189522,1.723110676,19,1,3.642323625,-39.44189522
0.6337100267,20,1,3.616426335,-39.44185789,1.688727975,20,1,3.616426335,-39.44185789
0.6375367045,21,1,3.590529118,-39.44181482,1.567817688,21,1,3.590529118,-39.44181482
0.5575686693,22,1,3.564631986,-39.44176601,1.552700758,22,1,3.564631986,-39.44176601
0.5575686693,23,1,3.538734949,-39.44171145,1.552700758,23,1,3.538734949,-39.44171145
0.544346869,24,1,3.512838018,-39.44165115,1.507985115,24,1,3.512838018,-39.44165115
0.532717526,25,1,3.486941203,-39.44158511,1.481793404,25,1,3.486941203,-39.44158511
